date,pm25,pm25_station_count,wx_temp_mean_c,wx_temp_max_c,wx_temp_min_c,wx_dewpoint_mean_c,wx_rh_mean_pct,wx_rh_max_pct,wx_rh_min_pct,wx_precip_total_mm,wx_precip_max_mm,wx_windspd_mean_kmh,wx_windspd_max_kmh,wx_pressure_mean_kpa,wx_visibility_mean_km,wx_visibility_min_km,fire_count,fire_frp_sum,fire_frp_mean
2019-03-15,3.44,1,0.6708333333333334,2.9,-2.3,-7.6375,54.625,75.0,41.0,0.0,,17.375,36.0,89.49374999999999,39.54166666666666,24.1,57.0,149.69,2.626140350877193
2019-03-16,6.46,1,-0.8541666666666666,3.6,-7.0,-7.704166666666667,62.0,82.0,40.0,0.0,,8.0,16.0,89.70083333333334,42.23333333333333,24.1,44.0,87.65,1.9920454545454547
2019-03-17,7.05,1,2.533333333333333,9.6,-4.5,-5.108333333333333,58.958333333333336,80.0,37.0,0.0,,7.25,16.0,89.81875000000001,45.929166666666674,24.1,58.0,247.91,4.274310344827586
2019-03-18,8.21,1,4.8625,11.4,-1.7,-6.216666666666666,47.458333333333336,71.0,23.0,0.0,,8.125,21.0,89.80833333333334,44.587500000000006,24.1,78.0,263.97,3.3842307692307694
2019-03-19,9.19,1,7.170833333333333,15.9,-0.3,-4.145833333333333,47.333333333333336,67.0,27.0,0.0,,5.833333333333333,14.0,89.6225,46.60416666666666,24.1,79.0,462.49,5.854303797468354
2019-03-20,12.6,1,6.916666666666667,16.4,-1.4,-2.9250000000000003,52.5,75.0,27.0,0.0,,5.416666666666667,16.0,89.35708333333334,44.925,24.1,140.0,449.48,3.210571428571429
2019-03-21,18.3,1,6.254166666666666,13.4,-1.4,-0.75,62.833333333333336,84.0,32.0,0.0,,8.583333333333334,21.0,89.145,35.325,19.3,111.0,414.71000000000004,3.7361261261261265
2019-03-22,11.6,1,6.354166666666667,14.8,-2.5,-0.5333333333333333,66.75,92.0,31.0,0.0,,7.833333333333333,17.0,88.575,40.22916666666667,24.1,106.0,529.29,4.993301886792453
2019-03-23,36.0,1,3.6208333333333336,10.6,-1.6,-0.6,75.58333333333333,95.0,51.0,0.0,,13.791666666666666,25.0,88.94958333333334,19.6,0.2,98.0,558.97,5.703775510204082
2019-03-24,7.5,1,0.0916666666666666,1.6,-0.8,-0.5291666666666667,95.75,97.0,93.0,0.0,,13.208333333333334,21.0,89.75083333333333,2.4416666666666664,0.2,72.0,206.5,2.8680555555555554
2019-03-25,6.99,1,2.45,10.0,-1.5,0.1875,86.16666666666667,96.0,61.0,0.0,,13.666666666666666,20.0,89.07375,7.879166666666667,0.4,90.0,1388.39,15.426555555555556
2019-03-26,6.88,1,4.554166666666666,11.7,0.4,-0.7000000000000001,72.16666666666667,96.0,28.0,0.0,,15.708333333333334,35.0,88.30624999999999,35.4,1.0,77.0,288.01,3.7403896103896104
2019-03-27,5.21,1,1.4791666666666667,5.1,-1.8,-1.6208333333333331,80.91666666666667,95.0,59.0,0.0,,15.541666666666666,25.0,89.30416666666667,18.504166666666663,2.0,66.0,295.9,4.483333333333333
2019-03-28,7.18,1,1.85,8.1,-3.2,-4.279166666666667,65.875,85.0,42.0,0.0,,15.291666666666666,26.0,89.59958333333333,36.19166666666667,24.1,121.0,548.59,4.533801652892563
2019-03-29,7.38,1,3.6458333333333335,9.4,-2.3,-5.133333333333334,55.833333333333336,83.0,32.0,0.0,,10.541666666666666,20.0,89.8775,45.25833333333333,24.1,96.0,519.65,5.413020833333333
2019-03-30,1.45,1,5.870833333333334,12.7,-0.8,-5.416666666666667,46.375,65.0,26.0,0.0,,16.791666666666668,32.0,89.89416666666666,45.59166666666667,24.1,99.0,534.02,5.394141414141414
2019-03-31,1.69,1,4.191666666666666,8.7,0.6,-4.016666666666667,57.25,84.0,35.0,0.0,,15.708333333333334,27.0,89.64333333333333,40.56666666666667,16.1,31.0,152.94,4.933548387096774
2019-04-01,3.72,1,3.725,7.7,0.0,-4.145833333333333,59.79166666666666,87.0,35.0,0.0,,17.125,27.0,89.36791666666666,31.85833333333333,16.1,64.0,361.49,5.64828125
2019-04-02,6.04,1,3.716666666666667,9.4,-1.5,-5.733333333333333,53.54166666666666,82.0,28.0,0.0,,12.541666666666666,29.0,88.8825,46.6,24.1,77.0,384.12,4.988571428571428
2019-04-03,10.8,1,5.366666666666667,12.1,-2.6,-6.629166666666666,45.75,73.0,23.0,0.0,,10.416666666666666,27.0,88.06791666666668,44.25416666666667,24.1,94.0,1284.33,13.663085106382978
2019-04-04,2.33,1,7.433333333333334,12.0,1.1,-2.5708333333333333,50.708333333333336,80.0,36.0,0.0,,16.083333333333332,35.0,88.38458333333334,40.0375,8.1,48.0,182.84,3.8091666666666666
2019-04-05,7.65,1,4.254166666666666,9.9,-1.8,-1.1583333333333334,70.33333333333333,95.0,46.0,0.0,,17.041666666666668,28.0,88.33333333333333,15.612500000000002,0.4,30.0,110.23,3.6743333333333337
2019-04-06,3.08,1,6.891666666666667,12.8,1.3,-5.370833333333334,47.333333333333336,82.0,18.0,0.0,,19.625,38.0,87.60291666666666,44.59166666666667,16.1,20.0,78.68,3.934
2019-04-07,0.117,1,7.029166666666666,13.0,3.2,-7.541666666666667,36.25,61.0,20.0,0.0,,13.125,27.0,88.14416666666666,41.03333333333334,11.3,37.0,136.5,3.689189189189189
2019-04-08,1.15,1,7.579166666666667,13.6,-0.2,-8.570833333333333,32.75,60.0,19.0,0.0,,13.791666666666666,24.0,88.86416666666666,47.94583333333333,24.1,69.0,343.96,4.984927536231884
2019-04-09,6.02,1,5.604166666666667,13.0,-4.2,-7.7625,40.5,68.0,23.0,0.0,,11.583333333333334,22.0,88.74624999999999,41.22916666666666,24.1,54.0,244.68,4.5311111111111115
2019-04-10,3.34,1,6.195833333333333,11.3,2.8,-2.954166666666667,53.79166666666666,73.0,29.0,0.0,,14.541666666666666,37.0,88.89875,24.90833333333333,20.9,51.0,157.29,3.0841176470588234
2019-04-11,6.78,1,2.3833333333333333,5.3,0.3,0.1583333333333333,85.54166666666667,95.0,74.0,0.0,,13.125,25.0,88.6175,14.195833333333333,1.0,51.0,230.78,4.5250980392156865
2019-04-12,9.84,1,2.3625000000000003,7.4,-1.1,-2.0541666666666667,74.79166666666667,95.0,47.0,0.0,,13.625,27.0,88.67750000000001,15.554166666666667,6.4,75.0,456.05,6.080666666666667
2019-04-13,0.4,1,5.575,10.7,-1.0,-5.304166666666666,48.66666666666666,79.0,28.0,0.0,,10.125,19.0,87.78541666666666,46.26666666666667,24.1,299.0,2609.99,8.7290635451505
2019-04-14,0.108,1,5.079166666666667,8.9,1.8,-4.420833333333333,51.0,70.0,37.0,0.0,,16.541666666666668,40.0,87.38416666666666,34.5875,19.3,109.0,506.08,4.642935779816513
2019-04-15,0.205,1,3.6,8.7,-4.0,-7.45,47.375,74.0,27.0,0.0,,7.75,27.0,87.95083333333334,44.929166666666674,16.1,32.0,420.03999999999996,13.126249999999999
2019-04-16,0.983,1,5.1000000000000005,11.8,-3.5,-8.033333333333333,42.75,73.0,20.0,0.0,,8.708333333333334,18.0,88.35708333333334,48.95416666666667,24.1,100.0,398.38,3.9838
2019-04-17,2.02,1,8.066666666666666,14.1,2.0,-7.962499999999999,33.416666666666664,57.0,16.0,0.0,,15.625,37.0,88.63791666666667,46.94166666666667,24.1,108.0,498.81,4.618611111111111
2019-04-18,5.64,1,10.670833333333334,19.3,1.7,-2.2,43.41666666666666,70.0,23.0,0.0,,12.583333333333334,30.0,88.87791666666668,46.270833333333336,24.1,63.0,279.51,4.4366666666666665
2019-04-19,2.32,1,6.4875,12.3,2.7,0.8458333333333333,68.875,91.0,42.0,0.0,,15.375,39.0,88.36166666666666,28.22083333333333,9.7,76.0,646.89,8.51171052631579
2019-04-20,2.59,1,5.541666666666667,10.9,0.9,-2.645833333333333,59.0,89.0,34.0,0.0,,10.458333333333334,20.0,88.75583333333333,36.79583333333333,22.5,96.0,769.67,8.017395833333333
2019-04-21,5.4,1,8.845833333333333,15.9,0.7,-4.866666666666666,40.66666666666666,67.0,18.0,0.0,,10.416666666666666,29.0,89.28333333333335,48.616666666666674,24.1,93.0,636.0,6.838709677419355
2019-04-22,7.85,1,11.25,19.6,0.7,-5.716666666666666,31.33333333333333,46.0,19.0,0.0,,14.75,40.0,88.76375,47.6125,24.1,210.0,1792.3500000000001,8.535
2019-04-23,6.69,1,11.929166666666667,16.9,6.1,-3.8708333333333336,35.875,68.0,17.0,0.0,,16.083333333333332,31.0,88.51166666666667,46.94166666666667,24.1,185.0,1431.42,7.737405405405406
2019-04-24,7.62,1,6.504166666666666,12.4,2.3,-4.929166666666666,45.54166666666666,72.0,25.0,0.0,,16.916666666666668,41.0,88.99291666666666,41.56250000000001,16.1,461.0,7637.12,16.56642082429501
2019-04-25,6.49,1,6.095833333333334,11.9,-0.4,-9.216666666666669,33.708333333333336,47.0,21.0,0.0,,11.125,26.0,89.46749999999999,43.24583333333334,24.1,251.0,3006.71,11.978924302788844
2019-04-26,4.03,1,4.860869565217391,9.2,0.0,-6.234782608695652,45.130434782608695,67.0,34.0,0.0,,18.695652173913043,27.0,88.8991304347826,33.56521739130435,24.1,118.0,1388.54,11.76728813559322
2019-04-27,2.37,1,0.7916666666666666,4.7,-2.6,-1.3416666666666668,85.95833333333333,94.0,69.0,0.0,,29.416666666666668,63.0,88.40083333333332,9.479166666666666,0.2,29.0,111.46000000000001,3.843448275862069
2019-04-28,1.07,1,-1.0791666666666666,2.2,-4.8,-7.158333333333334,65.45833333333333,93.0,33.0,0.0,,18.45833333333333,32.0,89.77416666666666,38.68333333333334,1.2,51.0,161.98,3.1760784313725487
2019-04-29,1.14,1,0.3041666666666666,3.8,-4.4,-6.8375,61.708333333333336,88.0,32.0,0.0,,7.625,20.0,89.64083333333333,46.270833333333336,24.1,102.0,950.39,9.317549019607844
2019-04-30,1.63,1,-0.1374999999999999,3.2,-3.7,-5.433333333333334,68.45833333333333,89.0,46.0,0.0,,15.541666666666666,34.0,89.26625,28.566666666666663,3.2,65.0,309.32,4.75876923076923
2019-05-01,2.87,1,2.1333333333333333,6.7,-2.3,-4.3500000000000005,63.958333333333336,86.0,45.0,0.0,,13.833333333333334,22.0,88.56,27.075000000000003,11.3,95.0,747.0600000000001,7.8637894736842116
2019-05-02,7.04,1,3.2416666666666667,10.1,-0.4,-1.7458333333333331,71.75,88.0,43.0,0.0,,15.583333333333334,32.0,88.38541666666667,22.320833333333336,9.7,125.0,1174.98,9.39984
2019-05-03,2.65,1,2.825,8.1,-0.4,-1.3625,74.16666666666667,85.0,58.0,0.0,,17.708333333333332,33.0,88.63125000000001,26.46666666666667,12.9,51.0,255.37,5.007254901960785
2019-05-04,2.94,1,-1.2541666666666669,-0.6,-2.5,-2.8875,88.70833333333333,93.0,79.0,0.0,,13.5,25.0,88.98416666666667,6.808333333333334,1.2,55.0,276.79,5.032545454545455
2019-05-05,4.35,1,-0.3166666666666667,2.5,-3.2,-2.958333333333333,82.875,93.0,73.0,0.0,,12.75,22.0,89.06625000000001,15.625,2.0,50.0,117.48,2.3496
2019-05-06,6.0,1,5.233333333333333,11.6,-2.5,-1.6,64.54166666666667,91.0,39.0,0.0,,8.208333333333334,17.0,89.03833333333334,18.90833333333333,9.7,145.0,740.49,5.106827586206896
2019-05-07,6.91,1,6.129166666666666,11.3,0.8,1.975,75.54166666666667,90.0,54.0,0.0,,10.75,21.0,89.35000000000001,20.445833333333336,9.7,132.0,2008.37,15.214924242424242
2019-05-08,4.02,1,7.041666666666667,11.7,2.6,2.533333333333333,74.29166666666667,93.0,50.0,0.0,,8.791666666666666,35.0,89.79166666666667,26.004166666666663,4.8,270.0,2730.02,10.111185185185185
2019-05-09,4.85,1,10.770833333333334,17.0,2.8,0.5708333333333333,53.91666666666666,86.0,24.0,0.0,,9.458333333333334,21.0,89.2725,47.95,16.1,230.0,2033.3600000000001,8.840695652173913
2019-05-10,5.98,1,14.033333333333331,19.0,9.0,0.9458333333333332,41.875,57.0,28.0,0.0,,25.375,39.0,88.915,44.925,24.1,126.0,1039.01,8.24611111111111
2019-05-11,7.41,1,13.720833333333331,23.4,2.2,0.425,43.75,74.0,22.0,0.0,,10.125,23.0,88.6675,48.62083333333334,24.1,99.0,425.35,4.2964646464646465
2019-05-12,5.41,1,17.099999999999998,21.4,12.7,3.845833333333333,41.41666666666666,53.0,33.0,0.0,,13.75,29.0,88.1725,46.94166666666667,24.1,248.0,2585.35,10.424798387096773
2019-05-13,7.8,1,13.5,18.9,6.8,1.5166666666666666,45.833333333333336,72.0,29.0,0.0,,12.541666666666666,18.0,88.53916666666667,45.26666666666667,16.1,297.0,2312.21,7.785218855218855
2019-05-14,7.15,1,13.766666666666666,19.6,8.5,5.925,60.29166666666666,80.0,36.0,0.0,,10.0,20.0,88.54083333333334,36.2125,16.1,517.0,5267.79,10.189148936170213
2019-05-15,3.18,1,12.095833333333331,16.4,8.1,5.2375,64.20833333333333,87.0,40.0,0.0,,19.83333333333333,34.0,88.57333333333334,39.56666666666667,16.1,75.0,168.63,2.2483999999999997
2019-05-16,1.52,1,6.929166666666667,8.2,5.7,3.283333333333333,77.91666666666667,89.0,64.0,0.0,,16.25,28.0,88.87291666666665,19.566666666666663,9.7,177.0,1341.41,7.57858757062147
2019-05-17,3.07,1,4.970833333333333,7.2,2.7,2.783333333333333,85.79166666666667,92.0,76.0,0.0,,14.75,29.0,88.73208333333334,12.354166666666666,6.4,212.0,1990.3500000000001,9.388443396226416
2019-05-18,0.973,1,3.85,6.1,2.2,1.5833333333333333,85.33333333333333,93.0,72.0,0.0,,20.33333333333333,32.0,89.2,16.695833333333333,6.4,558.0,41472.1,74.32275985663082
2019-05-19,2.61,1,6.0875,11.1,2.0,-0.3416666666666666,66.20833333333333,93.0,41.0,0.0,,16.208333333333332,26.0,89.20125,31.33333333333333,4.0,3589.0,97303.86,27.111691278907774
2019-05-20,1.7,1,5.375,9.6,-1.4,-1.9,60.79166666666666,83.0,44.0,0.0,,13.166666666666666,28.0,88.90625,48.62083333333334,24.1,5390.0,124300.9,23.06139146567718
2019-05-21,4.11,1,5.758333333333333,7.4,4.0,2.5541666666666667,80.20833333333333,92.0,63.0,0.0,,7.875,15.0,88.84583333333335,18.575,8.1,4400.0,86902.54,19.75057727272727
2019-05-22,8.35,1,10.933333333333332,17.4,3.7,2.441666666666667,61.458333333333336,96.0,29.0,0.0,,6.75,11.0,89.31875000000001,26.354166666666668,4.8,1033.0,5223.66,5.056786060019361
2019-05-23,6.24,1,13.5625,20.2,6.6,1.475,46.708333333333336,69.0,24.0,0.0,,10.833333333333334,30.0,88.93333333333334,39.88333333333333,24.1,940.0,9143.7,9.727340425531915
2019-05-24,5.47,1,11.2125,16.6,7.2,5.495833333333334,68.83333333333333,87.0,49.0,0.0,,18.0,43.0,88.49208333333333,26.45833333333333,19.3,867.0,10405.87,12.0021568627451
2019-05-25,8.39,1,8.612499999999999,11.6,4.5,5.579166666666667,81.83333333333333,93.0,55.0,0.0,,16.166666666666668,32.0,88.96083333333333,16.545833333333334,3.2,1037.0,10951.42,10.560675024108004
2019-05-26,13.1,1,10.404166666666669,16.7,1.6,0.6749999999999999,54.91666666666666,86.0,32.0,0.0,,6.5,21.0,89.42708333333333,34.5375,8.1,2604.0,94986.86,36.47728878648233
2019-05-27,8.84,1,13.116666666666667,19.5,4.3,1.5041666666666669,47.5,71.0,30.0,0.0,,11.208333333333334,22.0,89.11666666666667,38.55416666666667,24.1,2967.0,39447.59,13.295446579036062
2019-05-28,8.3,1,14.845833333333331,21.8,6.8,-0.2958333333333333,41.04166666666666,74.0,14.0,0.0,,8.791666666666666,17.0,88.9925,17.241666666666667,9.7,3474.0,106259.38,30.587040875071963
2019-05-29,19.6,1,17.895833333333332,26.3,5.9,2.891666666666667,39.54166666666666,67.0,21.0,0.0,,8.166666666666666,14.0,88.63583333333332,9.2,6.4,7620.0,132118.21,17.33834776902887
2019-05-30,36.2,1,17.849999999999998,23.6,12.2,4.529166666666667,42.458333333333336,62.0,27.0,0.0,,20.166666666666668,32.0,88.99166666666667,13.370833333333335,2.8,11408.0,157343.46,13.792379032258063
2019-05-31,146.0,1,15.841666666666669,21.6,10.2,5.504166666666666,50.833333333333336,68.0,36.0,0.0,,11.166666666666666,28.0,89.23541666666667,6.970833333333334,1.0,3268.0,54924.8,16.806854345165238
2019-06-01,10.9,1,18.666666666666668,27.2,8.3,5.779166666666666,47.75,81.0,21.0,0.0,,9.0,25.0,88.67750000000001,20.85,8.1,3449.0,23516.71,6.818414033053059
2019-06-02,10.3,1,19.808333333333334,25.4,11.8,6.220833333333334,42.0,58.0,26.0,0.0,,14.75,33.0,88.30624999999999,26.96666666666667,8.1,859.0,20347.88,23.687869615832366
2019-06-03,8.89,1,18.09583333333333,24.8,11.9,6.916666666666667,48.79166666666666,65.0,33.0,0.0,,18.166666666666668,54.0,88.15750000000001,27.02083333333333,4.8,143.0,611.65,4.277272727272727
2019-06-04,3.89,1,15.383333333333333,22.7,8.8,2.9,46.958333333333336,70.0,15.0,0.0,,20.5,44.0,88.76375,30.97083333333333,11.3,160.0,1037.2,6.4825
2019-06-05,12.8,1,15.525,22.4,7.0,1.0375,41.708333333333336,72.0,19.0,0.0,,12.583333333333334,26.0,88.6075,38.54583333333333,24.1,158.0,1281.79,8.112594936708861
2019-06-06,3.78,1,11.616666666666667,16.3,7.9,4.995833333333334,64.66666666666667,87.0,46.0,0.0,,18.20833333333333,32.0,88.17916666666667,30.77083333333333,8.1,157.0,2002.85,12.757006369426751
2019-06-07,0.35,1,4.6000000000000005,7.7,3.1,2.3875,85.58333333333333,91.0,75.0,0.0,,22.791666666666668,36.0,88.46291666666667,17.308333333333334,8.1,169.0,1704.27,10.084437869822485
2019-06-08,3.46,1,8.254166666666666,13.2,4.6,1.725,65.125,86.0,39.0,0.0,,12.791666666666666,39.0,89.30458333333333,35.46666666666667,11.3,384.0,2772.32,7.2195833333333335
2019-06-09,1.95,1,11.433333333333332,19.0,4.2,2.475,59.083333333333336,88.0,20.0,0.0,,10.708333333333334,25.0,89.7075,49.62916666666667,24.1,346.0,8037.52,23.229826589595376
2019-06-10,2.64,1,13.6375,18.9,7.1,3.420833333333333,53.583333333333336,81.0,31.0,0.0,,12.666666666666666,25.0,89.50708333333334,47.28333333333334,16.1,538.0,3311.4500000000003,6.155111524163569
2019-06-11,2.25,1,15.379166666666668,21.0,8.4,6.058333333333334,55.083333333333336,80.0,39.0,0.0,,8.708333333333334,15.0,89.76291666666667,51.97916666666666,24.1,754.0,10549.75,13.991710875331565
2019-06-12,8.28,1,18.7625,24.2,10.0,6.195833333333333,46.29166666666666,77.0,28.0,0.0,,8.625,22.0,89.27333333333333,50.3,24.1,1625.0,27164.76,16.716775384615385
2019-06-13,7.28,1,18.6125,27.1,13.8,9.291666666666666,56.41666666666666,80.0,30.0,0.0,,14.875,45.0,88.43,41.5,14.5,651.0,2709.3,4.161751152073733
2019-06-14,3.87,1,14.920833333333334,19.4,12.3,8.995833333333334,68.70833333333333,87.0,46.0,0.0,,17.458333333333332,32.0,88.70166666666667,26.662500000000005,8.1,120.0,696.96,5.808000000000001
2019-06-15,4.54,1,15.69090909090909,21.0,11.9,6.504545454545454,55.22727272727273,74.0,37.0,0.0,,13.545454545454543,20.0,89.13136363636363,36.19545454545455,16.1,132.0,1535.3,11.631060606060606
2019-06-16,4.22,1,16.175,22.2,8.5,6.9875,58.25,92.0,31.0,0.0,,12.583333333333334,40.0,89.17833333333334,48.29166666666666,16.1,1201.0,40069.08,33.36309741881765
2019-06-17,6.26,1,16.608333333333334,23.8,8.5,8.4625,60.66666666666666,86.0,36.0,0.0,,16.0,36.0,89.08541666666667,35.19583333333333,24.1,5463.0,135811.37,24.860217829031665
2019-06-18,5.63,1,16.170833333333334,21.2,11.5,9.929166666666667,67.0,80.0,50.0,0.0,,15.083333333333334,32.0,88.68291666666666,25.120833333333337,16.1,1265.0,9819.74,7.762640316205533
2019-06-19,1.7,1,10.420833333333333,13.8,7.5,5.529166666666666,72.95833333333333,93.0,54.0,0.0,,24.125,44.0,88.35208333333333,20.46666666666667,4.0,2007.0,14309.97,7.130029895366218
2019-06-20,0.981,1,8.1625,11.2,5.7,3.6041666666666665,73.5,93.0,57.0,0.0,,21.041666666666668,37.0,88.32208333333334,21.77916666666667,6.4,432.0,5000.17,11.574467592592592
2019-06-21,11.4,1,9.045833333333333,11.8,5.3,7.375,89.91666666666667,97.0,74.0,0.0,,23.45833333333333,42.0,88.91666666666667,13.404166666666669,3.2,520.0,1667.42,3.2065769230769234
2019-06-22,6.93,1,13.8375,20.0,8.1,6.7875000000000005,64.5,85.0,39.0,0.0,,21.666666666666668,33.0,88.93166666666667,28.820833333333336,11.3,347.0,1111.73,3.203832853025937
2019-06-23,4.12,1,13.2625,18.1,10.3,7.754166666666666,70.08333333333333,87.0,44.0,0.0,,11.458333333333334,25.0,88.54833333333333,19.97083333333333,9.7,497.0,2979.7,5.995372233400402
2019-06-24,1.93,1,13.391666666666666,18.0,9.3,5.770833333333333,61.04166666666666,81.0,43.0,0.0,,12.666666666666666,26.0,88.52,38.31666666666667,8.1,173.0,964.26,5.573757225433526
2019-06-25,4.43,1,13.0625,17.1,9.2,6.354166666666667,64.625,83.0,47.0,0.0,,14.208333333333334,37.0,88.67125,47.087500000000006,11.3,237.0,1397.36,5.896033755274261
2019-06-26,5.38,1,15.008333333333333,20.7,9.0,7.220833333333334,61.375,78.0,33.0,0.0,,10.708333333333334,23.0,88.96541666666667,47.28333333333334,16.1,314.0,3951.9900000000002,12.585955414012739
2019-06-27,6.79,1,12.683333333333332,16.0,9.1,10.595833333333331,87.25,94.0,76.0,0.0,,15.0,28.0,89.09625,17.76666666666667,6.4,496.0,4781.25,9.63961693548387
2019-06-28,3.5,1,14.791666666666666,21.5,6.3,3.1958333333333333,52.833333333333336,93.0,20.0,0.0,,11.625,22.0,88.96375,46.60833333333334,24.1,296.0,2583.93,8.729493243243242
2019-06-29,2.4,1,15.45,20.9,7.4,1.429166666666667,41.958333333333336,78.0,23.0,0.0,,19.70833333333333,35.0,89.04875,48.28333333333333,24.1,593.0,7367.71,12.424468802698145
2019-06-30,5.55,1,15.7625,21.5,10.2,6.8125,56.625,77.0,37.0,0.0,,8.666666666666666,18.0,89.44,54.6625,24.1,2270.0,64982.590000000004,28.62669162995595
2019-07-01,4.72,1,14.4875,24.2,9.0,5.154166666666667,58.208333333333336,86.0,21.0,0.0,,19.125,54.0,88.97583333333334,40.56666666666667,16.1,2815.0,35033.590000000004,12.445325044404974
2019-07-02,8.9,1,11.658333333333331,17.3,7.1,5.104166666666667,67.16666666666667,93.0,36.0,0.0,,10.291666666666666,17.0,89.17125,26.016666666666666,11.3,2566.0,22490.38,8.764762275915823
2019-07-03,10.2,1,12.495833333333332,17.3,7.6,7.345833333333334,71.5,90.0,54.0,0.0,,11.5,28.0,89.00999999999999,34.6625,11.3,1152.0,16220.96,14.080694444444443
2019-07-04,3.15,1,9.729166666666666,11.2,8.8,8.508333333333333,92.04166666666669,96.0,84.0,0.0,,12.833333333333334,21.0,89.29666666666667,9.808333333333334,4.8,1356.0,36130.33,26.644786135693217
2019-07-05,4.59,1,11.204166666666666,14.1,8.4,8.487499999999999,83.70833333333333,94.0,70.0,0.0,,11.208333333333334,22.0,89.86583333333333,17.695833333333333,6.4,5932.0,144793.71,24.408919420094403
2019-07-06,5.93,1,15.42608695652174,22.7,11.1,11.256521739130434,77.21739130434783,94.0,52.0,0.0,,17.043478260869566,26.0,89.2195652173913,19.234782608695653,6.4,8143.0,75432.19,9.263439764214663
2019-07-07,6.0,1,14.225,19.9,10.1,9.9,76.04166666666667,89.0,54.0,0.0,,11.291666666666666,27.0,88.73625,22.72083333333333,8.1,4741.0,58275.61,12.29183927441468
2019-07-08,3.93,1,14.441666666666668,18.8,10.4,8.841666666666667,69.79166666666667,85.0,54.0,0.0,,12.083333333333334,18.0,88.91291666666666,22.76666666666667,16.1,5623.0,55789.64,9.921685932776098
2019-07-09,9.67,1,15.295833333333334,20.6,11.5,11.108333333333334,76.95833333333333,90.0,57.0,0.0,,14.791666666666666,27.0,89.26916666666666,15.966666666666669,8.1,3244.0,33779.11,10.412795930949445
2019-07-10,9.13,1,18.6625,25.1,12.2,9.7,60.04166666666666,92.0,30.0,0.0,,13.375,21.0,88.955,20.0,8.1,3772.0,39938.42,10.588128313891835
2019-07-11,7.76,1,18.09583333333333,21.9,12.7,11.595833333333331,67.625,96.0,32.0,0.0,,11.75,22.0,88.9975,30.15416666666667,0.6,1230.0,10318.42,8.388959349593495
2019-07-12,6.87,1,19.508333333333333,25.2,12.9,10.0625,56.833333333333336,84.0,31.0,0.0,,10.125,22.0,88.95958333333334,43.92083333333334,24.1,584.0,1414.06,2.421335616438356
2019-07-13,6.23,1,18.22083333333333,24.6,13.2,11.233333333333334,65.0,84.0,45.0,0.0,,15.125,26.0,88.84666666666668,38.145833333333336,11.3,443.0,2336.48,5.2742212189616255
2019-07-14,4.43,1,16.633333333333333,22.6,11.8,9.158333333333331,62.583333333333336,84.0,46.0,0.0,,13.958333333333334,31.0,88.86041666666667,46.40833333333334,11.3,492.0,1083.6299999999999,2.2024999999999997
2019-07-15,5.28,1,16.854166666666668,21.4,10.0,8.316666666666666,58.16666666666666,79.0,39.0,0.0,,7.791666666666667,23.0,89.08125,40.3625,12.9,371.0,1919.26,5.173207547169811
2019-07-16,2.6,1,14.920833333333333,18.9,11.6,10.666666666666666,76.95833333333333,96.0,51.0,0.0,,9.375,34.0,88.83958333333334,25.566666666666663,1.6,730.0,6418.66,8.79268493150685
2019-07-17,1.96,1,16.508333333333333,22.3,9.6,8.670833333333333,62.125,88.0,41.0,0.0,,10.833333333333334,23.0,88.15499999999999,44.925,24.1,1303.0,19538.95,14.995356868764391
2019-07-18,0.826,1,14.508333333333333,19.4,9.8,3.9958333333333336,51.208333333333336,79.0,28.0,0.0,,20.95833333333333,45.0,87.98125,39.020833333333336,20.9,1162.0,13004.84,11.191772805507746
2019-07-19,0.782,1,11.991666666666667,14.7,8.0,3.7541666666666655,58.41666666666666,87.0,39.0,0.0,,21.58333333333333,37.0,88.54125,29.691666666666663,12.9,2453.0,19991.63,8.149869547492866
2019-07-20,14.0,1,13.25,17.7,10.3,10.020833333333334,81.08333333333333,92.0,66.0,0.0,,16.916666666666668,28.0,89.41916666666667,22.17083333333333,6.4,2313.0,26329.13,11.383108517077389
2019-07-21,8.47,1,15.616666666666667,21.9,8.0,9.3,68.625,95.0,44.0,0.0,,16.5,35.0,89.70791666666666,28.6125,16.1,3946.0,63760.95,16.158375570197666
2019-07-22,10.4,1,18.604166666666668,24.8,10.1,10.991666666666667,63.04166666666666,88.0,40.0,0.0,,9.458333333333334,16.0,89.445,35.52916666666667,16.1,3887.0,47841.91,12.30818368922048
2019-07-23,8.62,1,23.516666666666666,30.4,15.1,12.883333333333333,54.458333333333336,86.0,30.0,0.0,,13.583333333333334,27.0,89.10708333333334,39.891666666666666,16.1,4329.0,31784.74,7.342282282282283
2019-07-24,3.76,1,19.84583333333333,23.0,16.1,6.116666666666666,41.16666666666666,69.0,30.0,0.0,,24.541666666666668,44.0,88.57541666666667,38.5625,8.1,4251.0,40775.32,9.591936015055282
2019-07-25,3.58,1,20.1375,25.7,14.6,3.141666666666667,32.875,43.0,23.0,0.0,,25.20833333333333,40.0,88.88791666666667,47.27916666666667,24.1,2740.0,44015.2,16.063941605839414
2019-07-26,3.5,1,20.575,27.5,11.0,6.9,42.54166666666666,68.0,26.0,0.0,,11.625,26.0,89.08749999999999,48.62083333333334,24.1,810.0,20799.92,25.67891358024691
