date,era5_u10_mean_ms,era5_v10_mean_ms,era5_wind_speed_mean_ms,era5_wind_speed_max_ms,era5_wind_from_deg,era5_t2m_mean_c,era5_t2m_max_c,era5_t2m_min_c,era5_d2m_mean_c,era5_sp_mean_hpa
2019-07-16,-0.04946708820833334,-1.4386857241666666,1.826888943399367,2.7735048468657273,1.9692551418215771,14.86024208333339,20.743899999999996,11.427580000000034,11.767222083333365,889.20032
2019-07-17,0.69849204425,1.3371963500000001,1.9178725362864295,3.5235208922803465,207.58056953143404,14.22488791666666,21.20876000000004,6.9890700000000265,9.76226250000002,884.5372891666666
2019-07-18,2.7032934833333333,0.15598170625,3.2967362687215864,4.7537614521192335,266.6976597254266,13.441247083333337,18.80680000000001,8.51522,7.198255416666655,879.0378625000001
2019-07-19,2.3833605445833332,-0.9952443314666667,3.016713604519959,3.7689707640342385,292.66445248885583,10.851170000000025,14.60256000000004,6.859030000000018,3.961146666666707,884.2191033333332
2019-07-20,2.0276584704583334,-3.0743191895833335,3.96625710422965,5.485094048835543,326.59326599411645,11.689812916666654,15.231899999999996,9.19106000000005,9.586345416666688,892.4248341666666
2019-07-21,0.12367947608333331,1.3814341129166667,2.3969871857753264,5.664800818059301,185.11603762640866,12.905145833333393,21.258700000000033,6.052099999999996,9.302576250000016,897.4845708333335
2019-07-22,-1.0924243851666666,2.5617949333333336,2.8975436087246784,5.350338707991651,156.90518037084183,16.173528750000003,24.983240000000023,8.3399,10.674705833333348,895.6028525
2019-07-23,0.07327015895833337,0.9477316536666667,1.7035606518358974,2.721942874875224,184.42080494261927,20.054049583333324,29.691100000000006,11.98660000000001,14.255490416666703,892.96401
2019-07-24,2.0834693916666667,1.6040388749999999,3.7209993028487065,6.983831436566092,232.40774397775402,20.30074625000003,29.586240000000032,15.774500000000046,11.02897125000004,886.3836504166667
2019-07-25,4.6887327625,-0.006263097958333334,4.7328766369093165,5.387188392983116,270.076534297098,16.41807833333337,24.598839999999996,9.11930000000001,5.173514583333372,888.8321895833333
2019-07-26,1.8049920333333331,0.4410851773333333,2.3785745885707468,4.541762168667621,256.26777836077287,17.807847916666674,27.705200000000048,7.839560000000006,7.216551250000009,891.7790391666667
2019-07-27,1.9786141675,1.2223765,3.2190422373076633,6.742802491208284,238.29246520110658,18.5576825,27.8947,10.794500000000028,9.896814583333366,887.54864
2019-07-28,2.1036453320833335,-1.4069118506666667,3.1871103797005413,5.598478211377875,303.7744899981245,15.491672499999993,21.803120000000035,9.931970000000035,6.450564583333346,893.1393908333334
2019-07-29,-0.8032404533333334,0.3369827214791667,1.742272568975536,2.9979011527387924,112.75946560939204,15.628461250000043,23.94055000000003,7.220300000000009,8.472602916666688,892.5049895833333
2019-07-30,-0.1328080579166667,0.14382425000000001,2.3259525896258175,5.6101794522024635,137.2804566297673,16.93511625000002,26.046600000000012,7.701800000000048,9.433967500000051,887.9115408333332
2019-07-31,-0.6499958104166667,0.18880589949999996,2.694848675202051,4.669475807782407,106.19712726597444,16.724112916666684,25.135640000000024,8.46908000000002,10.991557083333362,890.90522
2019-08-01,-0.304820383625,-0.9651660995833332,2.3620867600299174,4.075550061577854,17.5272465604412,17.632272083333362,26.62942000000004,10.616900000000044,11.858475000000055,890.66612625
2019-08-02,0.9242909829166667,1.1784877666666667,3.132158560255244,6.036366792075208,218.10718110945498,19.816658750000045,29.2688,10.181240000000003,10.00553291666671,889.4269283333333
2019-08-03,1.7328478470833335,-0.4643688199166666,2.2967778472420295,4.336316499059768,285.0016547200004,18.88599958333333,29.199670000000026,11.984800000000007,8.301112499999988,890.6505062499999
2019-08-04,0.3044929496666667,-0.5874506648333334,1.9074726338124226,5.240392051590114,332.6009649938693,15.436284166666667,24.454800000000034,7.7844800000000305,7.667000416666667,894.9554645833334
2019-08-05,0.46241187766666664,-0.1865488675,1.9294993987766393,2.9365475595097457,291.97041807406737,17.31045875000001,27.576870000000042,7.674000000000035,6.910716666666701,893.6649699999999
2019-08-06,-0.043396622083333315,-1.7956555691666667,2.402028920413682,4.1897980432886,1.3844299631488184,16.735920833333353,27.143400000000042,11.149560000000008,11.033357500000022,892.8935387499998
2019-08-07,-1.6662362404166666,1.1022287958333334,2.587636785107324,3.9791772962091967,123.48495939119451,14.52259708333338,23.608820000000037,10.697750000000042,11.965333750000013,892.72283875
2019-08-08,-1.0866069776541667,0.039766310833333374,1.9622747792355104,2.839027909442674,92.09590537378281,18.430276666666657,28.0419,10.6019,12.301249583333345,889.4463025
2019-08-09,-0.4512818660833333,-2.625782668333333,3.066539910195329,5.058986242999184,9.75190504254499,15.903357500000027,26.460470000000043,12.550560000000019,12.299858333333361,889.70104125
2019-08-10,-2.293033594166667,0.154899602,3.2060811285453297,4.944530189613492,93.8645881072388,11.338431250000042,14.433250000000044,9.62435000000005,9.838804583333342,894.3111879166665
