date,pm25,pm25_station_count,wx_temp_mean_c,wx_temp_max_c,wx_temp_min_c,wx_dewpoint_mean_c,wx_rh_mean_pct,wx_rh_max_pct,wx_rh_min_pct,wx_precip_total_mm,wx_precip_max_mm,wx_windspd_mean_kmh,wx_windspd_max_kmh,wx_pressure_mean_kpa,wx_visibility_mean_km,wx_visibility_min_km,era5_u10_mean_ms,era5_v10_mean_ms,era5_wind_speed_mean_ms,era5_wind_speed_max_ms,era5_wind_from_deg,era5_t2m_mean_c,era5_t2m_max_c,era5_t2m_min_c,era5_d2m_mean_c,era5_sp_mean_hpa,fire_count,fire_frp_sum,fire_frp_mean,fire_nearest_km,fire_mean_km,fire_frp_dist_weighted_sum,fire_smoke_transport_index,upwind_fire_count,upwind_fire_frp_sum,upwind_fire_nearest_km,z_pm25_station_count,z_wx_temp_mean_c,z_wx_temp_max_c,z_wx_temp_min_c,z_wx_dewpoint_mean_c,z_wx_rh_mean_pct,z_wx_rh_max_pct,z_wx_rh_min_pct,z_wx_precip_total_mm,z_wx_precip_max_mm,z_wx_windspd_mean_kmh,z_wx_windspd_max_kmh,z_wx_pressure_mean_kpa,z_wx_visibility_mean_km,z_wx_visibility_min_km,z_era5_u10_mean_ms,z_era5_v10_mean_ms,z_era5_wind_speed_mean_ms,z_era5_wind_speed_max_ms,z_era5_wind_from_deg,z_era5_t2m_mean_c,z_era5_t2m_max_c,z_era5_t2m_min_c,z_era5_d2m_mean_c,z_era5_sp_mean_hpa,z_fire_count,z_fire_frp_sum,z_fire_frp_mean,z_fire_nearest_km,z_fire_mean_km,z_fire_frp_dist_weighted_sum,z_fire_smoke_transport_index,z_upwind_fire_count,z_upwind_fire_frp_sum,z_upwind_fire_nearest_km
2018-04-11,19.7,1.0,1.3041666666666667,7.4,-4.4,-2.8083333333333336,76.16666666666667,96.0,47.0,0.0,,12.875,19.0,88.085,21.36666666666667,0.6,0.11008581083333334,-1.1113128675,2.439627034590466,3.6397398594478054,354.34277957524387,1.978393333333372,7.042439999999999,-1.9323499999999854,-2.605517916666656,880.8543099999999,4.0,7.0200000000000005,1.7550000000000001,176.9051440020126,330.0548813637846,0.026599091539110536,3.2832016513026228e-06,2.0,0.6,399.3310589407876,0.0,-0.33018411178576296,-0.2395154500145679,-0.3777888473374264,0.048412283210004646,1.0200176875553586,1.2634465073628667,0.33865868987624637,0.0,,-0.19374582003612298,-0.9535286673349053,-1.0773860814557485,-0.6291851652963689,-1.484572841921864,-0.5581122253266466,-0.7505728354752642,-0.3809319789361318,-0.5518783661678996,1.4562111523287975,-0.18004218631143967,-0.31256358203891027,-0.06882444775535694,0.05847349480083627,-1.1554190603783925,-0.21417766448798434,-0.13483840796980245,-0.5066182169662181,-0.08892970247272734,0.9120173701334564,-0.140227789763989,-0.11546662458038137,-0.1380742213827125,-0.11940102644433861,0.8287350589347102
2018-04-12,8.97,1.0,-3.0500000000000003,-2.3,-3.7,-4.2,91.875,96.0,86.0,0.0,,17.791666666666668,22.0,88.21375,1.7583333333333335,0.4,-2.756703058333333,1.1294746329166667,2.9923280203912923,3.700094735880896,112.27986265640249,-0.9945124999999848,5.244230000000016,-2.565399999999954,-3.19647916666662,881.1375579166667,0.0,0.0,0.0,399.8433947969414,0.0,0.0,0.0,0.0,0.0,399.5941996428686,0.0,-0.7214466352393551,-1.0425651062085526,-0.31039485651282017,-0.1008964992288985,2.0145194622370677,1.2634465073628667,2.453931617912801,0.0,,0.7722030145791481,-0.6271141126621907,-0.878060535598302,-2.163462426850315,-1.507701637665582,-2.3350607122499514,0.715609972573377,0.2066073728693707,-0.5102946290004099,-1.2904175949258754,-0.44695555334020187,-0.45720212128781645,-0.1313606073478729,-0.003201574527809746,-1.111309178936117,-0.23167592446189753,-0.1361499175718995,-0.724318146349035,1.8527608041875194,-2.2971517463585402,-0.1415338465526313,-0.1155620946456666,-0.16543756856738404,-0.11989432867659462,0.8308143188921697
2018-04-13,9.71,1.0,1.1083333333333332,7.2,-3.5,-2.920833333333333,76.0,93.0,55.0,0.0,,13.583333333333334,24.0,88.87708333333335,20.858333333333334,2.4,-0.6702283208333334,1.8576825529166667,2.6364286086999766,3.770574129950728,160.1611987749916,0.808571666666694,9.097300000000018,-3.0697999999999865,-4.690374583333323,887.7014033333332,1.0,1.83,1.83,304.6363337437006,304.6363337437006,0.005987508021656204,5.023746406880198e-06,0.0,0.0,399.5941996428686,0.0,-0.34778156499372354,-0.256073174884547,-0.2911394305629326,0.03634241157572212,1.009465944587913,1.0238547531487576,0.7725608289606678,0.0,,-0.054583699794939766,-0.40950440954704787,0.1488853187869151,-0.6689603089235645,-1.2764136802283998,-1.0417816125295536,1.192087966488609,-0.17172542375138503,-0.46173522880061185,-0.7471197783322927,-0.2850710898078893,-0.1472814688480077,-0.18118801260570186,-0.15911044908205688,-0.08912886939735387,-0.22730135946841923,-0.13580802831665198,-0.49731480118062765,1.0235507159458777,0.6648693271431575,-0.14123985059088065,-0.11541601242216047,-0.16543756856738404,-0.11989432867659462,0.8308143188921697
2018-04-14,5.07,1.0,3.704166666666667,9.9,-1.1,-3.475,61.416666666666664,80.0,31.0,0.0,,8.375,31.0,88.80541666666666,45.25833333333333,24.1,1.081268307875,1.6866448550833333,2.8664038152232294,4.709933371735672,212.66297625820258,4.751983750000022,9.987700000000018,0.5826700000000073,-4.465198749999956,888.1230620833334,0.0,0.0,0.0,399.8433947969414,0.0,0.0,0.0,0.0,0.0,399.5941996428686,0.0,-0.11452170651373504,-0.03254388913982957,-0.060074319164282644,-0.023112882030188468,0.08618843493645852,-0.014376181779048473,-0.5291455882925965,0.0,,-1.0778345839212862,0.3521295513559525,0.037933882257829205,1.2402465851818127,1.233060657965026,0.04386488125610436,1.080175287555501,0.07274579530430288,0.1854712626175534,-0.1513949430172511,0.06897624830245984,-0.07566238356473863,0.1796230557568092,-0.1356102024381832,-0.023464423598486113,-0.23167592446189753,-0.1361499175718995,-0.724318146349035,1.8527608041875194,-2.2971517463585402,-0.1415338465526313,-0.1155620946456666,-0.16543756856738404,-0.11989432867659462,0.8308143188921697
2018-04-15,10.2,1.0,2.7291666666666665,8.2,-0.9,-2.629166666666667,69.125,83.0,47.0,0.0,,13.208333333333334,29.0,88.48458333333333,43.583333333333336,16.1,0.09937222858333333,-0.07927957491666665,1.6881551585934294,3.7389135591551623,308.5830103249912,3.6037112500000035,8.834100000000035,-0.5250599999999963,-2.2364670833333093,885.6474650000001,0.0,0.0,0.0,399.8433947969414,0.0,0.0,0.0,0.0,0.0,399.5941996428686,0.0,-0.2021345586554964,-0.17328455053465172,-0.040818893214395136,0.06763467136830656,0.5742065471807989,0.2252155724350606,0.33865868987624637,0.0,,-0.12825776345203668,0.1345198482408095,-0.45876731615711375,1.10918422667253,0.30790882821629767,-0.5647529249517291,-0.07529708057295803,-1.1797713337884341,-0.4835489567434573,0.9369862363842214,-0.03411792837985021,-0.16845189028394122,0.07019539591094973,0.09698910937223185,-0.40898639011364707,-0.23167592446189753,-0.1361499175718995,-0.724318146349035,1.8527608041875194,-2.2971517463585402,-0.1415338465526313,-0.1155620946456666,-0.16543756856738404,-0.11989432867659462,0.8308143188921697
2018-04-16,8.9,1.0,0.10416666666666669,1.3,-1.3,-2.154166666666667,85.08333333333333,93.0,76.0,0.0,,19.5,32.0,87.97541666666666,12.679166666666667,0.6,0.09244537579166666,-2.97552935,3.1678814135356324,3.6750980253981,358.220475753792,0.6270179166667162,7.572930000000042,-1.144399999999962,-1.4224433333333195,882.1098225000001,0.0,0.0,0.0,399.8433947969414,0.0,0.0,0.0,0.0,0.0,399.5941996428686,0.0,-0.4380153144217768,-0.7445260585489294,-0.07932974511417014,0.11859635160194416,1.584535936313676,1.0238547531487576,1.9115539440572742,0.0,,1.1078293045725893,0.46093440291352394,-1.2470385687065704,-1.3089488904004867,-1.484572841921864,-0.5690464607330616,-1.9703592528013905,0.3932264118526876,-0.5275170425020063,1.5002104229840827,-0.3013713446514333,-0.26989376111356833,0.009013585497825029,0.18194386946253702,-0.9598995021905555,-0.23167592446189753,-0.1361499175718995,-0.724318146349035,1.8527608041875194,-2.2971517463585402,-0.1415338465526313,-0.1155620946456666,-0.16543756856738404,-0.11989432867659462,0.8308143188921697
2018-04-17,16.0,1.0,0.10416666666666664,3.5,-3.7,-2.5833333333333335,82.875,96.0,67.0,0.0,,7.666666666666667,17.0,88.10291666666666,11.662500000000001,0.2,0.6674334166666668,-0.1813748616666667,1.805673844297176,2.7600457877224174,285.20297512757793,-0.2762437499999919,6.236230000000035,-6.092999999999961,-3.2739191666666443,878.1612916666667,1.0,5.14,5.14,160.56397474799155,160.56397474799155,0.031814022946745416,0.0,0.0,0.0,399.5941996428686,0.0,-0.4380153144217768,-0.5623910849791597,-0.31039485651282017,0.07255202647856984,1.4447253419950274,1.2634465073628667,1.4234140375873001,0.0,,-1.2169967041624692,-1.1711383704500482,-1.049648222323488,-1.3884991776548774,-1.5308304334093004,-0.21264625972041185,-0.14209964627265598,-1.054845100260246,-1.1579763192799564,0.6716986921274041,-0.3824679640111183,-0.37741086724356193,-0.4798363305586312,-0.011283521303189907,-1.574799795118202,-0.22730135946841923,-0.13518963846153215,-0.08672405117656852,-0.2312538352544435,-0.7359660827703081,-0.13997172851628698,-0.1155620946456666,-0.16543756856738404,-0.11989432867659462,0.8308143188921697
2018-04-18,2.25,1.0,3.2375000000000003,8.1,-3.5,-5.904166666666666,54.0,86.0,32.0,0.0,,13.708333333333334,24.0,89.31916666666666,44.59166666666667,24.1,0.24274317291666667,0.5912977854166667,1.8337785907979818,2.6949340537483306,202.31942974025827,1.430485416666727,8.008700000000033,-4.106179999999995,-5.776742916666649,890.9513029166666,11.0,13.1,1.190909090909091,74.11807086466986,249.54812569533823,0.06068093848355608,4.231774411926427e-05,0.0,0.0,399.5941996428686,0.0,-0.15645606309440713,-0.18156341296964124,-0.2911394305629326,-0.2837327028741421,-0.38336412711485246,0.4648073266491697,-0.47490782090704386,0.0,,-0.030025678575907454,-0.40950440954704787,0.8333008662132073,1.1880824623920485,1.233060657965026,-0.47588597512436437,0.3634723239353015,-1.0249688290648622,-1.2028374703933973,-0.2687606369301152,-0.2292344429983033,-0.2348427179937463,-0.28356732715983723,-0.27248817439785816,0.4169743599118776,-0.1835557095336362,-0.13370251361357025,-0.5765911805414773,-0.9841582395520663,0.1292390852233708,-0.1385543180401217,-0.11433156474745389,-0.16543756856738404,-0.11989432867659462,0.8308143188921697
2018-04-19,5.96,1.0,4.1125,9.5,-3.0,-3.7083333333333335,58.208333333333336,75.0,39.0,0.0,,10.0,26.0,89.32666666666667,47.612500000000004,24.1,-0.56421471125,1.6331246745833334,2.2485330793005804,4.77437141518181,160.94090483646954,2.9472712500000284,10.636000000000024,-3.67752999999999,-4.650613333333297,894.5538245833334,16.0,72.95,4.559375,133.67862989461713,304.13697236797015,0.2422706861617677,0.0002405397883248922,1.0,5.58,155.5322476797863,0.0,-0.07782914450564701,-0.06565933887978774,-0.24300086568821389,-0.04814668986425607,-0.11693261718686117,-0.4136957721358969,-0.09524344920817508,0.0,,-0.7585803080738661,-0.1918947064319049,0.8449120630592827,1.4244511437831686,1.233060657965026,-0.9760702079791578,1.0451561844419,-0.5840711473280421,0.22986824958217864,-0.7382726442478014,-0.09305441021785639,-0.023516546874325587,-0.24122292338551676,-0.1549608066979828,0.9779910320905575,-0.1616828845662447,-0.12252105354440947,-0.15874799505001463,-0.46541292946077295,0.6600139676394848,-0.12963797883529418,-0.10856759606347992,-0.15175589497504827,-0.11530661791661377,-1.097691001048974
2018-04-20,6.43,1.0,7.133333333333333,12.9,-0.1,-5.170833333333333,43.916666666666664,69.0,25.0,0.0,,13.458333333333334,28.0,89.08291666666666,45.93333333333334,24.1,1.0097084065833333,0.8709265489166667,2.1587501421993394,3.6963953768639857,229.22050411704637,5.5025329166666666,13.122640000000047,-0.48629999999997153,-2.756876249999948,891.4233820833334,4.0,30.409999999999997,7.602499999999999,254.07536734048622,286.17278705347684,0.1091446514705671,0.0,0.0,0.0,399.5941996428686,0.0,0.19362093157459637,0.21582198390985644,0.03620281058515487,-0.20505502110992974,-1.0217445766452868,-0.8928792805641151,-0.8545721926059127,0.0,,-0.07914172101397207,0.025714996683238043,0.4675481655621979,1.2930627595064497,1.233060657965026,-0.0004907598907692802,0.5464378597584725,-0.6795133665801477,-0.5128434400019191,0.03647927819531944,0.13636203730035917,0.17649567485612122,0.07402432181855195,0.042677136407118156,0.4904907208372963,-0.21417766448798434,-0.13046857754344204,0.21873810045031836,0.5831877539031064,0.4853457170867249,-0.1361746743121986,-0.1155620946456666,-0.16543756856738404,-0.11989432867659462,0.8308143188921697
2018-04-21,6.05,1.0,7.779166666666666,13.7,3.1,-4.804166666666666,43.208333333333336,67.0,20.0,0.0,,18.625,40.0,88.50458333333334,44.59166666666667,24.1,2.415375366,1.4691751366666665,3.729541247511159,8.648571746997213,238.6895423616911,6.449803750000058,13.02170000000001,2.4471700000000283,-1.5984674999999697,885.7426445833333,1.0,0.86,0.86,318.1017068569848,318.1017068569848,0.002695065496423168,0.0,0.0,0.0,399.5941996428686,0.0,0.25165508577106216,0.2820528833897726,0.34428962578335487,-0.16571618022782347,-1.0665894842569286,-1.0526071167068545,-1.125761029533676,0.0,,0.9359231560393633,1.3313732153740958,-0.42780412456759426,1.1880824623920485,1.233060657965026,0.8707969039892716,0.9378814009846386,0.9902893143387818,2.899142678650266,0.14392214050006094,0.22140988670689823,0.16837659301818791,0.3638086170240915,0.16357328647983982,-0.3941641799948217,-0.22730135946841923,-0.13598924830440615,-0.6176389786742643,1.1408279756780004,0.7957950064078869,-0.14140151464263867,-0.1155620946456666,-0.16543756856738404,-0.11989432867659462,0.8308143188921697
2018-04-22,1.42,1.0,6.154166666666666,11.1,1.6,-8.654166666666667,35.666666666666664,62.0,19.0,0.0,,16.333333333333332,30.0,89.45625,46.604166666666664,24.1,3.5271243991666665,-1.1140842401041666,4.317592083328493,6.817375349670331,287.5293421020108,5.253287499999999,9.523220000000038,0.70052000000004,-7.207470833333275,892.4125279166666,12.0,22.34,1.8616666666666666,74.26459370074782,216.38092951848543,0.12212157249886782,0.00032460318963813345,5.0,9.54,74.26459370074782,0.0,0.1056336655347933,0.06680246008004477,0.19987393115919863,-0.5787740094899388,-1.544055853533824,-1.451926707063703,-1.1799987969192287,0.0,,0.4856927670237707,0.24332469979838098,1.045527741899602,1.3455529080636495,1.233060657965026,1.559902677899371,-0.7523861885335844,1.6154067210034175,1.637471804832595,0.6980954095179637,0.11398429070877138,-0.11302270783739297,0.19126492671167913,-0.42180463711152827,0.6445292957751181,-0.1791811445401579,-0.13197625311166472,-0.4933866922933784,-0.9828820924628742,-0.19325013599820784,-0.13553748729474854,-0.10612317160716052,-0.09702920060570522,-0.11205082318372417,-1.739843953514988
